action,month,day,hour,count,sum,avg,std,step
PAYMENT,10,12,21,72893,1282971732,17600.75359,14572.10438,309
PAYMENT,10,12,22,54320,952998523.6,17544.15544,14634.81969,310
PAYMENT,10,12,23,52112,740708011.2,14213.77056,13263.32852,311
PAYMENT,10,13,0,17880,240868792.1,13471.40895,12692.03101,312
PAYMENT,10,13,1,7026,160451462.1,22836.81499,22934.81959,313
PAYMENT,10,13,2,2247,27724915.95,12338.63638,12864.84557,314
PAYMENT,10,13,11,3020,52953417.82,17534.24431,15471.7447,323
PAYMENT,10,13,12,2993,48937919.91,16350.79182,13924.4409,324
PAYMENT,10,13,13,4006,63692748.86,15899.33821,13432.43941,325
PAYMENT,10,13,14,8443,135080866.1,15999.15505,13454.99879,326
PAYMENT,10,13,17,23827,371980780.8,15611.73378,13436.30519,329
PAYMENT,10,13,18,55043,841005079.7,15279.05601,13459.3058,330
PAYMENT,10,13,19,60912,986571009.8,16196.66092,14425.36004,331
PAYMENT,10,13,20,88560,1488962025,16813.03099,15110.55866,332
PAYMENT,10,13,21,69349,1115476737,16084.9722,13334.91612,333
PAYMENT,10,13,22,60538,831179923.9,13729.88741,11158.54676,334
PAYMENT,10,13,23,54205,636585601.3,11744.0384,10606.38902,335
PAYMENT,10,14,0,15392,186081490.8,12089.49394,10664.93573,336
PAYMENT,10,14,1,1239,13067963.07,10547.18569,10038.05883,337
PAYMENT,10,14,2,2361,26944875.74,11412.48443,10593.16092,338
PAYMENT,10,14,13,7103,109197524,15373.43714,13432.43863,349
PAYMENT,10,14,14,5180,76124534.17,14695.85602,12299.0252,350
PAYMENT,10,14,18,46851,650047020.1,13874.77365,11617.8948,354
PAYMENT,10,14,19,55726,844286939.4,15150.68261,12466.33248,355
PAYMENT,10,14,20,79222,1121231139,14153.02743,12490.57345,356
PAYMENT,10,14,21,72470,1054663047,14553.09849,13520.01363,357
PAYMENT,10,14,22,60544,1049115807,17328.15485,14527.1664,358
PAYMENT,10,14,23,43595,595789143.2,13666.45586,12964.32766,359
PAYMENT,10,15,0,19740,194947345.9,9875.752072,8542.770892,360
PAYMENT,10,15,1,4750,95857601.62,20180.54771,18687.24929,361
PAYMENT,10,15,2,531,1683987.33,3171.350904,2165.028217,362
PAYMENT,10,15,12,430,6641707.65,15445.83174,11749.85522,372
PAYMENT,10,15,13,680,10865944.88,15979.33071,11016.49097,373
PAYMENT,10,15,14,594,8899100.03,14981.64988,11075.03711,374
PAYMENT,10,15,15,2675,36287818.22,13565.53952,10135.10651,375
PAYMENT,10,15,16,1325,24026167.68,18132.95674,13425.26989,376
PAYMENT,10,15,19,1182,12083414.03,10222.85451,7427.391225,379
PAYMENT,10,15,20,13603,119359947.4,8774.531164,6493.797602,380
PAYMENT,10,15,21,13301,97505583.6,7330.695707,5382.575718,381
PAYMENT,10,15,22,13406,103315604.2,7706.668972,5631.837635,382
PAYMENT,10,15,23,10974,62546612.45,5699.527287,4153.974262,383
PAYMENT,10,16,0,5679,38093769.97,6707.830599,4927.653264,384
PAYMENT,10,16,1,2155,8517884.29,3952.61452,2859.236947,385
PAYMENT,10,16,2,708,5088239.96,7186.779605,5418.893758,386
PAYMENT,10,16,10,2670,68229420.63,25554.09012,18809.27422,394
PAYMENT,10,16,12,1325,25737586.73,19424.59376,15069.85357,396
PAYMENT,10,16,13,1873,48899884.25,26107.78657,19310.25384,397
PAYMENT,10,16,19,3458,41015587.46,11861.07214,8620.406779,403
PAYMENT,10,16,20,12319,119340690.6,9687.53069,7091.947824,404
PAYMENT,10,16,21,13485,123657541.6,9170.006793,6706.304055,405
PAYMENT,10,16,22,13323,160047439.4,12012.86792,8946.207449,406
PAYMENT,10,16,23,11001,100943599.2,9175.856663,6799.744652,407
PAYMENT,10,17,0,11851,65612718.1,5536.471024,3969.198733,408
PAYMENT,10,17,1,602,1920746.5,3190.608804,2384.618028,409
PAYMENT,10,17,5,422,586675.49,1390.22628,964.1062798,413
PAYMENT,10,17,8,2030,11684316.97,5755.821167,4262.79306,416
PAYMENT,10,17,11,772,48625172.83,62985.97517,47415.02264,419
PAYMENT,10,17,12,1349,12562092.1,9312.151297,6723.88319,420
PAYMENT,10,17,14,718,28421822.8,39584.71142,29983.47413,422
PAYMENT,10,17,15,410,3874870.63,9450.903976,7362.669244,423
PAYMENT,10,17,18,2548,25966013.49,10190.74313,7589.871343,426
PAYMENT,10,17,20,1814,7488669.44,4128.263197,2990.197597,428
PAYMENT,10,17,21,1985,7983904.01,4022.117889,2894.131659,429
PAYMENT,10,17,23,2696,17568953.65,6516.674203,4852.401673,431
PAYMENT,10,18,4,301,312606.82,1038.560864,714.9132251,436
PAYMENT,10,18,7,1427,5266065.14,3690.304933,2656.66402,439
PAYMENT,10,18,10,899,4548923.89,5059.98208,3463.7757,442
PAYMENT,10,18,13,17,136534.04,8031.414118,6273.907838,445
PAYMENT,10,18,16,1571,22796839.13,14511.037,11016.6684,448
PAYMENT,10,18,17,767,6938340.41,9046.076154,6603.704319,449
PAYMENT,10,18,19,2347,13933557.75,5936.752343,4361.878213,451
PAYMENT,10,18,20,174,1198268.99,6886.603391,4991.877827,452
PAYMENT,10,18,21,64,559665.5,8744.773438,5690.067652,453
PAYMENT,10,18,22,45,190031.87,4222.930444,2839.354198,454
PAYMENT,10,18,23,1356,16247095.05,11981.63352,8943.698495,455
PAYMENT,10,19,2,554,1451330.36,2619.729892,1867.709357,458
PAYMENT,10,19,4,53,43400.42,818.8758491,656.6968766,460
PAYMENT,10,19,5,77,166076.02,2156.831429,1633.274842,461
PAYMENT,10,19,10,674,12421066.3,18428.88175,13277.29733,466
PAYMENT,10,19,13,3092,42935022.31,13885.84163,10249.17407,469
PAYMENT,10,19,15,1218,23004841.42,18887.39033,13359.65742,471
PAYMENT,10,19,16,26,1316277.44,50626.05538,34557.89013,472
PAYMENT,10,19,18,1326,10872038.08,8199.123741,5940.447546,474
PAYMENT,10,19,20,2530,26664941.61,10539.50261,7811.372968,476
PAYMENT,10,19,22,2512,22301132.37,8877.839319,6494.722976,478
PAYMENT,10,19,23,1388,6662792.53,4800.282803,3513.214396,479
PAYMENT,10,20,3,325,724014.85,2227.738,1616.658853,483
PAYMENT,10,20,7,1273,3792791.46,2979.411987,2138.770022,487
PAYMENT,10,20,10,2239,45566075.3,20351.08321,14844.35394,490
PAYMENT,10,20,12,2660,90082636.89,33865.65297,25104.45572,492
PAYMENT,10,20,13,940,15783153.36,16790.58868,12418.01536,493
PAYMENT,10,20,15,1659,22104560.44,13324.02679,9742.545876,495
PAYMENT,10,20,16,444,6292862.19,14173.11304,10185.50932,496
PAYMENT,10,20,20,3934,35067626.93,8913.987527,6610.964717,500
PAYMENT,10,20,22,271,2159926.47,7970.208376,5728.762869,502
PAYMENT,10,20,23,2828,16975200.98,6002.546315,4350.134307,503
PAYMENT,10,21,1,1449,11230727.11,7750.674334,5789.691195,505
PAYMENT,10,21,5,329,1089888.51,3312.731033,2527.660671,509
PAYMENT,10,21,10,5109,88825099.73,17386.00504,12840.28417,514
PAYMENT,10,21,13,746,20119730.63,26970.1483,19536.7934,517
PAYMENT,10,21,14,1927,25427807.53,13195.54101,9703.127688,518
PAYMENT,10,21,16,1509,23518899.34,15585.75172,11666.55527,520
PAYMENT,10,21,18,8767,59266631.79,6760.195254,4885.548805,522
PAYMENT,10,21,20,1774,41195865.55,23222.02117,17256.63932,524
PAYMENT,10,21,21,7411,195083331.2,26323.48282,19795.3532,525
PAYMENT,10,21,22,2757,14033287.6,5090.057164,3604.722394,526
PAYMENT,10,21,23,3734,17928054.28,4801.300021,3529.846687,527
PAYMENT,10,22,0,1481,7756468.48,5237.318352,3759.924003,528
PAYMENT,10,22,1,14,28405.26,2028.947143,1569.763152,529
PAYMENT,10,22,2,368,1267095.84,3443.195217,2409.787569,530
PAYMENT,10,22,3,253,1679000.37,6636.365099,4832.428495,531
PAYMENT,10,22,4,149,807257.25,5417.833893,4004.520865,532
PAYMENT,10,22,6,700,2098109.83,2997.299757,2189.563139,534
PAYMENT,10,22,10,1317,9681599.91,7351.252779,5330.781808,538
PAYMENT,10,22,12,3741,46893762.98,12535.08767,9233.098099,540
PAYMENT,10,22,14,2561,45481144.49,17759.1349,13050.45596,542
PAYMENT,10,22,16,2776,42990356.52,15486.43967,11379.90082,544
PAYMENT,10,22,18,2623,32387812.18,12347.62188,9139.912897,546
PAYMENT,10,22,20,4044,32840830.46,8120.877957,5945.554095,548
PAYMENT,10,22,21,584,6118437,10476.77568,7537.744561,549
PAYMENT,10,22,22,5898,42465914.94,7200.053398,5287.813662,550
PAYMENT,10,22,23,1361,4146818.16,3046.890639,2180.060309,551
PAYMENT,10,23,0,2421,17236416.58,7119.54423,5262.640996,552
PAYMENT,10,23,3,181,738077.59,4077.77674,2780.55715,555
PAYMENT,10,23,11,12,97794.59,8149.549167,4916.107271,563
PAYMENT,10,23,13,2017,30988595.28,15363.70614,11435.64139,565
PAYMENT,10,23,15,2398,26473598.17,11039.86579,8216.526217,567
PAYMENT,10,23,19,2160,13060018.41,6046.304819,4464.090916,571
PAYMENT,10,23,21,3219,28034054.4,8708.932712,6435.038932,573
PAYMENT,10,23,22,3000,25297443.46,8432.481153,6177.600689,574
PAYMENT,10,24,0,1394,7557155.34,5421.201822,3944.592971,576
PAYMENT,10,24,1,509,1632654.88,3207.573438,2365.445584,577
PAYMENT,10,24,2,242,386191.24,1595.83157,1070.630787,578
PAYMENT,10,24,4,75,126462.44,1686.165867,1278.676407,580
PAYMENT,10,24,6,1368,11176569.82,8170.007178,6184.05792,582
PAYMENT,10,24,9,581,4188922.53,7209.849449,5346.370764,585
PAYMENT,10,24,14,2949,39635773.6,13440.41153,10120.91695,590
PAYMENT,10,24,16,1756,19646604.82,11188.27154,8237.309834,592
PAYMENT,10,24,18,216,1922963.98,8902.611019,6478.973141,594
PAYMENT,10,24,20,6319,44599722.49,7058.034893,5213.729578,596
PAYMENT,10,24,21,2182,10861046.27,4977.564743,3605.431666,597
PAYMENT,10,24,22,1250,7247208.61,5797.766888,4307.01071,598
PAYMENT,10,24,23,2693,12032193.5,4467.951541,3229.870891,599
PAYMENT,10,25,1,1284,3680764.73,2866.639198,2003.145168,601
PAYMENT,10,25,8,1020,5735957.82,5623.488059,3866.747807,608
PAYMENT,10,25,10,834,3057346.32,3665.882878,2716.068034,610
PAYMENT,10,25,12,1412,16856606.33,11938.10647,8895.352459,612
PAYMENT,10,25,13,2,27047.3,13523.65,3076.43,613
PAYMENT,10,25,14,769,5617186.34,7304.533602,5277.313753,614
PAYMENT,10,25,17,1502,28094482.33,18704.71527,13906.83795,617
PAYMENT,10,25,19,1620,10722683.72,6618.940568,4726.853308,619
PAYMENT,10,25,21,986,4622259.81,4687.890274,3352.360314,621
PAYMENT,10,26,6,178,901483.21,5064.512416,3853.342947,630
PAYMENT,10,26,13,1919,51668752.52,26924.83195,19975.56036,637
PAYMENT,10,26,16,507,1908518.11,3764.335523,2710.561248,640
PAYMENT,10,26,18,720,3522667.85,4892.594236,3521.538792,642
PAYMENT,10,26,20,1553,15637717.63,10069.361,7342.881455,644
PAYMENT,10,27,1,304,727992.21,2394.711217,1715.688667,649
PAYMENT,10,27,8,1904,7645968.08,4015.739538,2842.78456,656
PAYMENT,10,27,11,1274,10464694.87,8214.046209,5690.519953,659
PAYMENT,10,27,13,2632,28618045.06,10873.11742,8011.932671,661
PAYMENT,10,27,16,658,9082991.11,13803.93786,10268.08186,664
PAYMENT,10,27,19,668,4130166.54,6182.884042,4384.412927,667
PAYMENT,10,27,21,184,1166059.13,6337.27788,4325.415042,669
PAYMENT,10,27,22,2273,12927775.61,5687.538764,4089.372025,670
PAYMENT,10,28,0,168,341923.57,2035.259345,1353.186297,672
PAYMENT,10,28,1,564,2592518.68,4596.664326,3249.641481,673
PAYMENT,10,28,3,15,31235.71,2082.380667,1232.692276,675
PAYMENT,10,28,7,103,347986.13,3378.506117,2345.874037,679
PAYMENT,10,28,9,2681,33451356.07,12477.19361,9032.3378,681
PAYMENT,10,28,12,2286,39574918.85,17311.86301,12823.92325,684
PAYMENT,10,28,15,440,4991402.37,11344.0963,8513.489499,687
PAYMENT,10,28,16,3964,54592707.86,13772.1261,9982.90691,688
PAYMENT,10,28,18,28,195552.5,6984.017857,4964.020806,690
PAYMENT,10,28,19,1483,18289181.79,12332.55684,9061.280826,691
PAYMENT,10,28,20,4650,71278775.81,15328.76899,11379.16525,692
PAYMENT,10,28,22,3274,31004373.16,9469.875736,6959.475437,694
PAYMENT,10,28,23,3708,22242875.29,5998.617931,4368.826316,695
PAYMENT,10,29,2,23,122866.74,5342.032174,4649.229869,698
PAYMENT,10,29,3,41,60103.76,1465.945366,1079.598789,699
PAYMENT,10,29,9,1360,19034628.19,13996.05014,10182.5962,705
PAYMENT,10,29,11,145,3156435.86,21768.52317,15618.20143,707
PAYMENT,10,29,13,2106,42626540.27,20240.52245,15036.50158,709
PAYMENT,10,29,14,1929,37732991.57,19560.90802,14660.81823,710
PAYMENT,10,29,16,9,153018.71,17002.07889,11348.38436,712
PAYMENT,10,29,18,671,6205926.82,9248.773204,6595.158104,714
PAYMENT,10,29,19,2010,20991246.93,10443.40643,7694.514339,715
PAYMENT,10,29,20,180,1145440.94,6363.560778,4624.021228,716
PAYMENT,10,29,21,1239,10263352.25,8283.57728,6080.178804,717
PAYMENT,10,29,22,2394,21047281.24,8791.679716,6551.096099,718
TRANSFER,10,0,1,2590,952515117.1,367766.4545,477439.8787,1
TRANSFER,10,0,2,326,164075164.4,503298.0502,580557.3655,2
TRANSFER,10,0,3,6,1757511.42,292918.57,294905.7017,3
TRANSFER,10,0,6,955,572549974.1,599528.7687,642444.3374,6
TRANSFER,10,0,7,7010,4821851523,687853.2842,827443.2435,7
TRANSFER,10,0,8,20331,15505038573,762630.3956,750651.9633,8
TRANSFER,10,0,9,27407,22145780090,808033.7173,767013.5024,9
TRANSFER,10,0,10,18671,14548933803,779226.2762,910540.5149,10
TRANSFER,10,0,11,18644,13101811243,702736.0675,675760.0643,11
TRANSFER,10,0,12,17789,11350552093,638065.7762,671656.1135,12
TRANSFER,10,0,13,18564,11353360879,611579.4483,547017.4488,13
TRANSFER,10,0,14,22744,12649051899,556148.9579,519521.3683,14
TRANSFER,10,0,15,25479,14010898259,549899.8492,525536.5853,15
TRANSFER,10,0,16,21894,12080856790,551788.4713,704923.6648,16
TRANSFER,10,0,17,23869,13260446370,555550.9812,530898.9301,17
TRANSFER,10,0,18,28950,15454991498,533851.1744,499823.0497,18
TRANSFER,10,0,19,26493,15935580960,601501.5649,632574.4285,19
TRANSFER,10,0,20,21901,15064752471,687856.8317,781494.1356,20
TRANSFER,10,0,21,17472,11541616552,660577.8704,684213.1208,21
TRANSFER,10,0,22,13205,8335320759,631224.5936,601110.7844,22
TRANSFER,10,0,23,7032,4437129726,630991.1442,592067.3249,23
TRANSFER,10,1,0,3150,2039571699,647483.0791,568260.1478,24
TRANSFER,10,1,1,1466,1058577858,722085.8514,637378.1356,25
TRANSFER,10,1,2,156,93769501.39,601086.5474,631739.425,26
TRANSFER,10,1,3,6,2715833.37,452638.895,427324.2324,27
TRANSFER,10,1,10,2082,1473693325,707825.8045,602982.603,34
TRANSFER,10,1,11,11202,7726162974,689712.8168,648910.8581,35
TRANSFER,10,1,12,25275,15954730680,631245.5264,612894.31,36
TRANSFER,10,1,13,13494,8429680846,624698.4471,567460.2294,37
TRANSFER,10,1,14,12048,7143236595,592898.1238,589548.971,38
TRANSFER,10,1,15,7027,4001459504,569440.6581,767642.0492,39
TRANSFER,10,1,16,22832,12960328998,567638.7963,602102.4255,40
TRANSFER,10,1,17,20463,11430950761,558615.5872,595516.6402,41
TRANSFER,10,1,18,24007,13185449092,549233.5191,622646.427,42
TRANSFER,10,1,19,24575,15816452070,643599.2704,676274.9019,43
TRANSFER,10,1,20,20200,15865713087,785431.341,803067.6554,44
TRANSFER,10,1,21,15802,11155025252,705924.8989,727160.1222,45
TRANSFER,10,1,22,13231,9161090502,692395.9264,715812.0316,46
TRANSFER,10,1,23,8951,5666130357,633016.4627,588347.9757,47
TRANSFER,10,2,0,6566,4180256448,636651.9111,618269.7954,48
TRANSFER,10,2,1,830,542175925.7,653224.0068,648139.0639,49
TRANSFER,10,3,21,4220,2702059997,640298.5775,580432.2445,93
TRANSFER,10,3,22,9851,6085097068,617713.64,591236.0577,94
TRANSFER,10,3,23,8150,4969925121,609806.7634,619139.2209,95
TRANSFER,10,4,0,6642,3990467140,600793.0052,624088.3825,96
TRANSFER,10,4,1,596,339571942.9,569751.582,573697.851,97
TRANSFER,10,4,23,6048,3563012364,589122.4148,569714.3543,119
TRANSFER,10,5,0,3051,1736475958,569149.7732,509725.9993,120
TRANSFER,10,5,1,1018,531750607.4,522348.3373,532151.9626,121
TRANSFER,10,5,2,128,59635104.12,465899.2509,446122.49,122
TRANSFER,10,5,3,6,3816261.8,636043.6333,598651.3059,123
TRANSFER,10,5,12,4,2856480.49,714120.1225,316008.0675,132
TRANSFER,10,5,13,3810,2424869507,636448.6894,560246.1167,133
TRANSFER,10,5,14,8776,5399810892,615292.9457,650140.6355,134
TRANSFER,10,5,15,8019,4763141422,593981.9706,789342.2763,135
TRANSFER,10,5,16,13907,8008680862,575874.0823,598397.0099,136
TRANSFER,10,5,17,15378,8793121657,571798.7812,591582.9711,137
TRANSFER,10,5,18,12934,7617639794,588962.4087,655478.2267,138
TRANSFER,10,5,19,27353,18436112382,674006.9602,701660.8818,139
TRANSFER,10,5,20,21356,14877462595,696640.8782,677455.825,140
TRANSFER,10,5,21,17338,11392867951,657103.9307,759499.505,141
TRANSFER,10,5,22,13438,7932190208,590280.5632,637991.2809,142
TRANSFER,10,5,23,7930,4480948430,565062.8537,629433.0478,143
TRANSFER,10,6,0,3769,2051821057,544394.0188,527666.7324,144
TRANSFER,10,6,1,992,541517468.8,545884.5451,504256.3822,145
TRANSFER,10,6,2,195,105470449.5,540874.0998,508122.686,146
TRANSFER,10,6,3,12,5463915.62,455326.3017,454809.8231,147
TRANSFER,10,6,11,1991,1240676709,623142.4956,536177.5565,155
TRANSFER,10,6,13,6996,4163843364,595174.8662,586045.5474,157
TRANSFER,10,6,14,8704,5230310676,600908.8553,617603.4733,158
TRANSFER,10,6,15,9464,5436793503,574470.9956,630148.4,159
TRANSFER,10,6,16,10582,6082254967,574773.6691,595987.989,160
TRANSFER,10,6,17,16538,9953065562,601830.0618,742572.9103,161
TRANSFER,10,6,18,21739,12950901860,595745.06,802214.8726,162
TRANSFER,10,6,19,23395,16602120228,709643.9508,1092723.479,163
TRANSFER,10,6,20,22761,17800675490,782069.131,1487333.498,164
TRANSFER,10,6,21,17169,11378775339,662751.1992,1205935.435,165
TRANSFER,10,6,22,12965,8766080448,676134.242,1401283.353,166
TRANSFER,10,6,23,8699,5846405858,672077.9236,1342071.487,167
TRANSFER,10,7,0,3890,2301955267,591762.2795,1119450.687,168
TRANSFER,10,7,1,1521,1056268954,694456.9061,1974581.527,169
TRANSFER,10,7,2,334,150656618.8,451067.7208,445157.7366,170
TRANSFER,10,7,13,4038,2925515037,724496.0469,1085797.196,181
TRANSFER,10,7,14,10265,7044645504,686278.1787,1638361.438,182
TRANSFER,10,7,15,11239,7427120761,660834.6616,1323710.951,183
TRANSFER,10,7,16,13171,9565387157,726246.0828,1844579.406,184
TRANSFER,10,7,17,18186,13542242482,744652.0665,1592725.707,185
TRANSFER,10,7,18,22623,15538146569,686829.6233,1623591.117,186
TRANSFER,10,7,19,25002,18118812983,724694.5437,1721846.332,187
TRANSFER,10,7,20,22803,15003430536,657958.6254,1731210.743,188
TRANSFER,10,7,21,17568,11444715622,651452.392,1654027.921,189
TRANSFER,10,7,22,13469,9670503700,717982.3075,1936148.649,190
TRANSFER,10,7,23,9202,6664785035,724275.7048,2014103.929,191
TRANSFER,10,8,0,4206,2642635598,628301.3786,1346249.769,192
TRANSFER,10,8,1,1552,931651825.9,600291.1249,1037665.996,193
TRANSFER,10,8,2,368,247470844,672475.1196,3921847.058,194
TRANSFER,10,8,3,35,14237433.31,406783.8089,342183.6008,195
TRANSFER,10,8,12,1876,1182420535,630288.1315,1548197.473,204
TRANSFER,10,8,13,7225,5195107812,719046.0639,1576939.852,205
TRANSFER,10,8,14,6929,4256305725,614274.1702,1621799.202,206
TRANSFER,10,8,15,8193,5938859354,724869.9322,2391389.547,207
TRANSFER,10,8,16,11111,7827880695,704516.3077,1969242.58,208
TRANSFER,10,8,17,11724,8502280986,725203.0865,2032725.212,209
TRANSFER,10,8,18,13425,10804503451,804804.7264,2217516.333,210
TRANSFER,10,8,19,16251,15998535783,984464.6965,2393293.693,211
TRANSFER,10,8,20,20156,22245194885,1103651.264,2517883.439,212
TRANSFER,10,8,21,15536,14462581689,930907.6782,2305839.599,213
TRANSFER,10,8,22,11279,10499224365,930864.8253,2442372.207,214
TRANSFER,10,8,23,8401,7632606810,908535.5088,2248958.471,215
TRANSFER,10,9,0,4149,3440546937,829247.2734,1922385.061,216
TRANSFER,10,9,1,3240,2960489921,913731.4572,2430686.559,217
TRANSFER,10,9,12,1345,1184424060,880612.6838,1996101.262,228
TRANSFER,10,9,13,2440,2264979322,928270.2139,2384271.836,229
TRANSFER,10,9,14,1042,1042021832,1000020.952,2868572.745,230
TRANSFER,10,9,15,6416,5929377192,924154.7993,2307229.434,231
TRANSFER,10,9,16,11791,11427405801,969163.4128,2660084.901,232
TRANSFER,10,9,18,17595,16686302071,948354.7639,2466160.557,234
TRANSFER,10,9,19,25957,26860096463,1034792.02,2582825.148,235
TRANSFER,10,9,20,21479,23239537745,1081965.536,2724181.506,236
TRANSFER,10,9,21,15667,15054677099,960916.3911,2626839.638,237
TRANSFER,10,9,22,11540,11386043949,986658.9211,2615112.611,238
TRANSFER,10,9,23,8742,8621417447,986206.5256,2690402.984,239
TRANSFER,10,10,0,4421,4317228331,976527.5573,2853783.03,240
TRANSFER,10,10,1,1887,1609296859,852833.5235,2409903.357,241
TRANSFER,10,10,2,400,322595875.8,806489.6894,3007193.568,242
TRANSFER,10,10,12,1012,801589011.6,792084.0035,1742443.852,252
TRANSFER,10,10,13,3940,3753026059,952544.6849,2636078.81,253
TRANSFER,10,10,14,5475,5160393802,942537.6807,2600670.011,254
TRANSFER,10,10,15,7871,7488730893,951433.2224,2851176.163,255
TRANSFER,10,10,16,9049,8526538380,942263.0545,2822091.729,256
TRANSFER,10,10,17,7688,7327902761,953161.1291,2958882.391,257
TRANSFER,10,10,18,9665,8766213343,907006.0365,2641773.524,258
TRANSFER,10,10,19,25344,25792387503,1017692.057,2947772.583,259
TRANSFER,10,10,20,20539,21879664971,1065274.111,3159154.09,260
TRANSFER,10,10,21,15436,15992947733,1036081.092,3066274.46,261
TRANSFER,10,10,22,11727,12253216946,1044872.256,3141600.295,262
TRANSFER,10,10,23,8364,8480356943,1013911.638,2989939.571,263
TRANSFER,10,11,0,4194,4300206347,1025323.402,2982626.558,264
TRANSFER,10,11,1,1516,1365105731,900465.5216,2771060.049,265
TRANSFER,10,11,2,649,613436553.6,945202.702,3299055.821,266
TRANSFER,10,11,3,10,872236.23,87223.623,58354.19516,267
TRANSFER,10,11,13,57,15940708.83,279661.5584,221153.6654,277
TRANSFER,10,11,15,26,6604828.1,254031.85,202797.7109,279
TRANSFER,10,11,17,5526,5694287759,1030453.811,3083860.016,281
TRANSFER,10,11,18,11656,13003638170,1115617.551,3217517.023,282
TRANSFER,10,11,19,15201,20466784000,1346410.368,3147751.264,283
TRANSFER,10,11,20,19188,33562626946,1749146.703,4273793.71,284
TRANSFER,10,11,21,14012,26320111750,1878397.927,4773822.621,285
TRANSFER,10,11,22,11638,23297147779,2001817.132,5183409.967,286
TRANSFER,10,11,23,7810,17060899896,2184494.225,5758078.397,287
TRANSFER,10,12,0,3954,11167061531,2824244.191,6877987.874,288
TRANSFER,10,12,1,1327,3844974263,2897493.793,7388006.307,289
TRANSFER,10,12,2,254,743649403.8,2927753.558,8003139.393,290
TRANSFER,10,12,3,4,1771759.23,442939.8075,426728.2216,291
TRANSFER,10,12,13,2160,7629334672,3532099.385,7850986.658,301
TRANSFER,10,12,14,5138,22671439899,4412502.9,8897762.99,302
TRANSFER,10,12,15,3422,15498662807,4529124.14,8841636.924,303
TRANSFER,10,12,16,6152,28830570188,4686373.568,9232389.577,304
TRANSFER,10,12,17,16920,40650114469,2402489.035,5225022.952,305
TRANSFER,10,12,18,22354,22707767908,1015825.709,1556331.607,306
TRANSFER,10,12,19,21488,28198692333,1312299.532,2074440.786,307
TRANSFER,10,12,20,22549,32896996360,1458911.542,2489956.531,308
TRANSFER,10,12,21,16367,29767164245,1818730.631,3339281.144,309
TRANSFER,10,12,22,11798,25426115465,2155120.823,4049619.867,310
TRANSFER,10,12,23,10076,12570126212,1247531.383,2545222.772,311
TRANSFER,10,13,0,3256,2708072868,831717.7114,995026.4561,312
TRANSFER,10,13,1,1179,912023211,773556.5827,964992.2206,313
TRANSFER,10,13,2,270,191484393.6,709201.4577,888171.5511,314
TRANSFER,10,13,11,791,802720678.2,1014817.545,1186218.82,323
TRANSFER,10,13,12,696,625692899.7,898984.0513,913681.1422,324
TRANSFER,10,13,13,819,745514738.2,910274.4056,908448.4128,325
TRANSFER,10,13,14,1766,1645466111,931747.5148,1030848.349,326
TRANSFER,10,13,17,5975,5291863755,885667.5741,1068639.188,329
TRANSFER,10,13,18,13612,12265421124,901074.1349,1141779.809,330
TRANSFER,10,13,19,15284,15210501270,995191.1326,1174245.545,331
TRANSFER,10,13,20,22013,25611893049,1163489.44,1437476.148,332
TRANSFER,10,13,21,15679,14412429216,919218.6502,1044992.04,333
TRANSFER,10,13,22,12484,12120959686,970919.5519,1194331.163,334
TRANSFER,10,13,23,10359,9650104844,931567.2212,1165122.244,335
TRANSFER,10,14,0,2791,2564369831,918799.6528,1169402.731,336
TRANSFER,10,14,1,108,93056221.74,861631.6828,980751.8981,337
TRANSFER,10,14,2,385,342867082.4,890563.8504,1256369.138,338
TRANSFER,10,14,13,1486,1400433727,942418.3895,1072825.672,349
TRANSFER,10,14,14,1182,1219919758,1032081.014,1188108.095,350
TRANSFER,10,14,18,11623,11441944064,984422.6158,1170737.405,354
TRANSFER,10,14,19,13874,13668402170,985181.0704,1221808.435,355
TRANSFER,10,14,20,19623,16120008635,821485.4321,1064001.793,356
TRANSFER,10,14,21,16809,11298092742,672145.4424,763315.3074,357
TRANSFER,10,14,22,12749,8595872344,674238.9476,645767.2942,358
TRANSFER,10,14,23,8455,5174802011,612040.4508,520825.9402,359
TRANSFER,10,15,0,3544,1833155501,517256.067,433020.0354,360
TRANSFER,10,15,1,702,329176973.2,468913.0672,409272.9196,361
TRANSFER,10,15,2,33,6313619.52,191321.8036,146778.7482,362
TRANSFER,10,15,12,119,87977134.11,739303.648,563182.3876,372
TRANSFER,10,15,13,179,134080290.3,749051.9011,531268.5774,373
TRANSFER,10,15,14,162,95271679.32,588096.7859,446247.9654,374
TRANSFER,10,15,15,721,425453210.2,590087.6702,442728.4537,375
TRANSFER,10,15,16,403,1749186317,4340412.698,3207491.066,376
TRANSFER,10,15,19,312,141894339.4,454789.5492,331469.7829,379
TRANSFER,10,15,20,2354,737762326.9,313407.9554,226492.2742,380
TRANSFER,10,15,21,1751,400204979.1,228557.955,159503.704,381
TRANSFER,10,15,22,1345,258221563.4,191986.2925,129818.0087,382
TRANSFER,10,15,23,848,147521277.4,173963.7705,121494.2421,383
TRANSFER,10,16,0,377,83476110.3,221422.0432,167557.9395,384
TRANSFER,10,16,1,146,37326282.57,255659.4697,179793.5238,385
TRANSFER,10,16,2,52,8391257.96,161370.3454,91837.35558,386
TRANSFER,10,16,10,710,1444131418,2033987.912,1504206.075,394
